Fall,College,Major_Name,Total,Female,Male,Caucasian,Asian American,African American,Hispanic,Native American,M/F
1991,Las,Comparative Literature,35.0,21.0,14.0,8.0,0.0,2.0,0.0,0.0,0.67
1991,Las,Chemistry,453.0,117.0,336.0,317.0,38.0,8.0,8.0,1.0,2.87
1991,Las,Chemical Engineering,414.0,133.0,281.0,297.0,66.0,10.0,16.0,0.0,2.11
1991,Las,Biology,153.0,57.0,96.0,103.0,14.0,2.0,2.0,0.0,1.68
1991,Las,Biochemistry,102.0,39.0,63.0,68.0,9.0,1.0,0.0,0.0,1.62
1991,Las,Atmospheric Sciences,26.0,4.0,22.0,11.0,0.0,0.0,1.0,0.0,5.5
1991,Education,Anthropology,87.0,50.0,37.0,53.0,1.0,1.0,2.0,0.0,0.74
1990,Fine And Applied Arts,Theatre,102.0,48.0,54.0,86.0,1.0,3.0,1.0,0.0,1.12
1990,Education,Ed Organization And Leadership,106.0,66.0,40.0,76.0,1.0,7.0,0.0,0.0,0.61
1990,Education,Early Childhood Education,62.0,61.0,1.0,55.0,1.0,3.0,3.0,0.0,0.02
1990,Business,Finance,780.0,250.0,530.0,588.0,55.0,63.0,30.0,1.0,2.12
1990,Business,Marketing,145.0,84.0,61.0,107.0,10.0,22.0,5.0,0.0,0.73
1990,Education,Educational Psychology,137.0,95.0,42.0,77.0,3.0,5.0,5.0,0.0,0.44
1990,Las,Economics,268.0,56.0,212.0,93.0,10.0,7.0,6.0,1.0,3.79
1990,Engineering,Computer Science,397.0,48.0,349.0,204.0,44.0,3.0,1.0,0.0,7.27
1990,Education,Accountancy,1180.0,567.0,613.0,843.0,122.0,108.0,42.0,1.0,1.08
1990,Education,Elementary Education,390.0,379.0,11.0,342.0,18.0,14.0,14.0,1.0,0.03
1990,Engineering,Computer Engineering,301.0,30.0,271.0,207.0,57.0,20.0,11.0,1.0,9.03
1990,Engineering,Electrical Engineering,1576.0,172.0,1404.0,990.0,333.0,60.0,49.0,0.0,8.16
1990,Applied Health Sciences,Community Health,112.0,75.0,37.0,85.0,14.0,7.0,0.0,1.0,0.49
1990,Engineering,Computer Science,388.0,69.0,319.0,281.0,55.0,29.0,11.0,0.0,4.62
1990,Engineering,Civil Engineering,749.0,102.0,647.0,567.0,41.0,13.0,14.0,1.0,6.34
1990,Education,Special Education,77.0,62.0,15.0,51.0,3.0,4.0,0.0,0.0,0.24
1990,Engineering,Aerospace Engineering,479.0,49.0,430.0,366.0,42.0,15.0,28.0,1.0,8.78
1990,Aces,Food Science & Human Nutrition,193.0,124.0,69.0,130.0,15.0,8.0,5.0,0.0,0.56
1990,Aces,Animal Sciences,406.0,205.0,201.0,329.0,10.0,9.0,8.0,1.0,0.98
1990,Aces,Agricultural Communications,74.0,51.0,23.0,68.0,0.0,3.0,1.0,0.0,0.45
1990,Aces,Agricultural & Applied Econ,438.0,86.0,352.0,359.0,10.0,8.0,4.0,2.0,4.09
1990,Aces,Nutritional Sciences,38.0,24.0,14.0,22.0,3.0,2.0,0.0,0.0,0.58
1990,Las,Teaching Of English Sec Lang,76.0,64.0,12.0,28.0,3.0,1.0,0.0,1.0,0.19
1990,Applied Health Sciences,Kinesiology,257.0,107.0,150.0,192.0,21.0,7.0,5.0,1.0,1.4
1990,Las,Biology,102.0,52.0,50.0,93.0,2.0,4.0,1.0,1.0,0.96
1990,Las,Statistics,52.0,26.0,26.0,8.0,4.0,0.0,0.0,0.0,1.0
1990,Applied Health Sciences,Speech & Hearing Science,112.0,104.0,8.0,88.0,6.0,6.0,4.0,0.0,0.08
1990,Las,Spanish,67.0,40.0,27.0,32.0,1.0,0.0,9.0,0.0,0.68
1990,Education,Secondary Education,32.0,20.0,12.0,28.0,2.0,0.0,2.0,0.0,0.6
1990,Las,Physics,379.0,41.0,338.0,276.0,37.0,4.0,8.0,0.0,8.24
1990,Engineering,Industrial Engineering,215.0,67.0,148.0,150.0,39.0,16.0,5.0,1.0,2.21
1990,Business,Business Administration,1164.0,436.0,728.0,788.0,75.0,83.0,46.0,0.0,1.67
1990,Engineering,Mechanical Engineering,933.0,80.0,853.0,720.0,85.0,41.0,23.0,3.0,10.66
1990,Las,Sociology,45.0,29.0,16.0,27.0,2.0,0.0,0.0,0.0,0.55
1990,Las,Psychology,195.0,90.0,105.0,142.0,14.0,6.0,5.0,1.0,1.17
1990,Las,Political Science,59.0,18.0,41.0,37.0,3.0,2.0,1.0,0.0,2.28
1990,Las,Plant Biology,29.0,22.0,7.0,17.0,1.0,0.0,1.0,0.0,0.32
1990,Las,Philosophy,38.0,10.0,28.0,30.0,0.0,0.0,0.0,1.0,2.8
1990,Las,Molecular & Integrative Physi,60.0,26.0,34.0,28.0,4.0,0.0,0.0,1.0,1.31
1990,Las,Microbiology,69.0,30.0,39.0,43.0,3.0,0.0,1.0,1.0,1.3
1990,Las,Mathematics,204.0,43.0,161.0,115.0,5.0,3.0,1.0,0.0,3.74
1990,Las,Linguistics,94.0,52.0,42.0,29.0,3.0,4.0,0.0,0.0,0.81
1990,Las,History,117.0,33.0,84.0,97.0,2.0,3.0,2.0,0.0,2.55
1990,Las,Geology,48.0,11.0,37.0,30.0,1.0,0.0,2.0,0.0,3.36
1990,Ischool,Library & Information Science,202.0,137.0,65.0,151.0,2.0,3.0,1.0,0.0,0.47
1990,Vetmed,Veterinary Medicine,308.0,185.0,123.0,296.0,2.0,3.0,3.0,1.0,0.66
1990,Vetmed,Vms-Veterinary Clinical Medcne,26.0,13.0,13.0,18.0,1.0,1.0,0.0,0.0,1.0
1990,Social Work,Social Work,292.0,244.0,48.0,219.0,9.0,6.0,3.0,1.0,0.2
1990,Media,Journalism,34.0,22.0,12.0,26.0,0.0,2.0,0.0,0.0,0.55
1990,Las,Communication,40.0,15.0,25.0,17.0,0.0,1.0,3.0,0.0,1.67
1990,Education,Advertising,254.0,180.0,74.0,202.0,9.0,21.0,7.0,1.0,0.41
1990,Law,Law,622.0,221.0,401.0,494.0,12.0,44.0,23.0,3.0,1.81
1990,Las,Geography,39.0,18.0,21.0,23.0,0.0,2.0,0.0,0.0,1.17
1990,Las,French,55.0,36.0,19.0,31.0,2.0,1.0,1.0,0.0,0.53
1990,Fine And Applied Arts,Theatre,30.0,14.0,16.0,28.0,0.0,0.0,0.0,1.0,1.14
1990,Fine And Applied Arts,Music,144.0,72.0,72.0,109.0,7.0,4.0,3.0,0.0,1.0
1990,Fine And Applied Arts,Landscape Architecture,140.0,51.0,89.0,118.0,2.0,3.0,3.0,1.0,1.75
1990,Fine And Applied Arts,Graphic Design,124.0,71.0,53.0,105.0,14.0,2.0,2.0,0.0,0.75
1990,Fine And Applied Arts,Dance,42.0,34.0,8.0,33.0,1.0,2.0,1.0,0.0,0.24
1990,Fine And Applied Arts,Art And Design,332.0,171.0,161.0,253.0,41.0,10.0,11.0,4.0,0.94
1990,Fine And Applied Arts,Art Education,68.0,44.0,24.0,45.0,3.0,6.0,4.0,0.0,0.55
1990,Fine And Applied Arts,Architecture,199.0,62.0,137.0,168.0,9.0,8.0,2.0,1.0,2.21
1990,Fine And Applied Arts,Architectural Studies,585.0,182.0,403.0,477.0,48.0,22.0,22.0,1.0,2.21
1990,Engineering,Theoretical & Applied Mechans,57.0,3.0,54.0,30.0,0.0,0.0,1.0,0.0,18.0
1990,Las,Entomology,27.0,13.0,14.0,15.0,1.0,0.0,1.0,0.0,1.08
1990,Fine And Applied Arts,Music Education,231.0,139.0,92.0,203.0,11.0,5.0,5.0,1.0,0.66
1990,Fine And Applied Arts,Industrial Design,80.0,23.0,57.0,69.0,6.0,0.0,3.0,0.0,2.48
1990,Las,Biochemistry,99.0,43.0,56.0,69.0,7.0,0.0,1.0,0.0,1.3
1990,Las,Comparative Literature,33.0,18.0,15.0,6.0,0.0,2.0,1.0,0.0,0.83
1990,Las,Chemistry,487.0,145.0,342.0,334.0,47.0,8.0,7.0,2.0,2.36
1990,Las,Chemical Engineering,395.0,125.0,270.0,290.0,64.0,6.0,13.0,0.0,2.16
1990,Las,Biology,141.0,49.0,92.0,99.0,13.0,1.0,3.0,0.0,1.88
1990,Las,English,127.0,74.0,53.0,109.0,0.0,3.0,1.0,0.0,0.72
1990,Education,Anthropology,78.0,42.0,36.0,44.0,2.0,1.0,1.0,0.0,0.86
1990,Fine And Applied Arts,Urban Planning,156.0,52.0,104.0,134.0,7.0,7.0,0.0,0.0,2.0
1990,Las,Atmospheric Sciences,23.0,5.0,18.0,10.0,0.0,0.0,0.0,0.0,3.6
1989,Las,Economics,248.0,61.0,187.0,91.0,7.0,5.0,7.0,0.0,3.07
1989,Fine And Applied Arts,Theatre,111.0,56.0,55.0,94.0,1.0,3.0,4.0,0.0,0.98
1989,Business,Marketing,164.0,95.0,69.0,128.0,10.0,21.0,5.0,0.0,0.73
1989,Business,Finance,739.0,278.0,461.0,548.0,51.0,62.0,30.0,0.0,1.66
1989,Education,Accountancy,1085.0,541.0,544.0,819.0,76.0,85.0,42.0,1.0,1.01
1989,Engineering,Computer Science,392.0,48.0,344.0,210.0,42.0,2.0,2.0,0.0,7.17
1989,Business,Business Administration,1072.0,397.0,675.0,744.0,57.0,66.0,43.0,0.0,1.7
1989,Applied Health Sciences,Community Health,88.0,62.0,26.0,61.0,16.0,5.0,3.0,1.0,0.42
1989,Education,Early Childhood Education,58.0,58.0,0.0,50.0,2.0,1.0,4.0,0.0,0.0
1989,Education,Ed Organization And Leadership,93.0,58.0,35.0,77.0,1.0,2.0,0.0,0.0,0.6
1989,Engineering,Computer Science,418.0,64.0,354.0,300.0,55.0,32.0,11.0,0.0,5.53
1989,Engineering,Computer Engineering,313.0,27.0,286.0,227.0,50.0,20.0,9.0,1.0,10.59
1989,Engineering,Civil Engineering,682.0,96.0,586.0,525.0,36.0,10.0,13.0,1.0,6.1
1989,Engineering,Aerospace Engineering,513.0,53.0,460.0,407.0,37.0,17.0,26.0,1.0,8.68
1989,Education,Special Education,74.0,66.0,8.0,55.0,2.0,0.0,0.0,0.0,0.12
1989,Education,Elementary Education,343.0,332.0,11.0,312.0,9.0,8.0,11.0,1.0,0.03
1989,Education,Educational Psychology,143.0,96.0,47.0,77.0,2.0,5.0,4.0,1.0,0.49
1989,Aces,Agricultural & Applied Econ,422.0,88.0,334.0,350.0,9.0,7.0,2.0,1.0,3.8
1989,Applied Health Sciences,Kinesiology,237.0,100.0,137.0,185.0,9.0,5.0,4.0,0.0,1.37
1989,Aces,Food Science & Human Nutrition,215.0,149.0,66.0,137.0,22.0,10.0,5.0,0.0,0.44
1989,Aces,Animal Sciences,391.0,200.0,191.0,321.0,8.0,9.0,6.0,2.0,0.96
1989,Aces,Agricultural Communications,78.0,56.0,22.0,73.0,1.0,1.0,0.0,0.0,0.39
1989,Las,Statistics,56.0,26.0,30.0,9.0,6.0,0.0,0.0,0.0,1.15
1989,Las,Biology,115.0,55.0,60.0,101.0,4.0,6.0,4.0,0.0,1.09
1989,Las,Teaching Of English Sec Lang,72.0,59.0,13.0,32.0,1.0,0.0,0.0,1.0,0.22
1989,Applied Health Sciences,Speech & Hearing Science,105.0,99.0,6.0,90.0,5.0,4.0,4.0,0.0,0.06
1989,Aces,Nutritional Sciences,38.0,28.0,10.0,20.0,5.0,1.0,0.0,0.0,0.36
1989,Las,Spanish,69.0,37.0,32.0,36.0,0.0,0.0,9.0,0.0,0.86
1989,Education,Secondary Education,33.0,15.0,18.0,31.0,0.0,0.0,2.0,0.0,1.2
1989,Las,Physics,363.0,44.0,319.0,260.0,32.0,5.0,8.0,0.0,7.25
1989,Engineering,Electrical Engineering,1594.0,188.0,1406.0,1022.0,327.0,64.0,49.0,1.0,7.48
1989,Ischool,Library & Information Science,180.0,123.0,57.0,139.0,4.0,1.0,2.0,0.0,0.46
1989,Las,French,51.0,32.0,19.0,29.0,1.0,0.0,1.0,0.0,0.59
1989,Las,Psychology,200.0,88.0,112.0,148.0,12.0,6.0,4.0,0.0,1.27
1989,Las,Political Science,61.0,20.0,41.0,39.0,2.0,4.0,2.0,0.0,2.05
1989,Las,Plant Biology,32.0,25.0,7.0,20.0,2.0,0.0,1.0,0.0,0.28
1989,Las,Philosophy,37.0,10.0,27.0,29.0,0.0,0.0,0.0,1.0,2.7
1989,Las,Molecular & Integrative Physi,58.0,23.0,35.0,31.0,5.0,0.0,0.0,0.0,1.52
1989,Las,Microbiology,63.0,28.0,35.0,42.0,2.0,1.0,1.0,0.0,1.25
1989,Las,Mathematics,208.0,48.0,160.0,115.0,5.0,3.0,1.0,1.0,3.33
1989,Las,Linguistics,91.0,48.0,43.0,30.0,3.0,3.0,0.0,0.0,0.9
1989,Las,History,129.0,41.0,88.0,107.0,1.0,3.0,1.0,0.0,2.15
1989,Las,Geology,43.0,8.0,35.0,34.0,0.0,0.0,0.0,0.0,4.38
1989,Las,Geography,39.0,12.0,27.0,23.0,0.0,1.0,0.0,0.0,2.25
1989,Engineering,Industrial Engineering,261.0,69.0,192.0,196.0,40.0,11.0,7.0,1.0,2.78
1989,Vetmed,Veterinary Medicine,320.0,190.0,130.0,316.0,2.0,0.0,1.0,0.0,0.68
1989,Vetmed,Vms-Veterinary Clinical Medcne,25.0,9.0,16.0,14.0,1.0,1.0,0.0,2.0,1.78
1989,Social Work,Social Work,233.0,193.0,40.0,190.0,8.0,7.0,2.0,1.0,0.21
1989,Media,Journalism,28.0,17.0,11.0,24.0,0.0,0.0,1.0,0.0,0.65
1989,Las,Communication,37.0,14.0,23.0,18.0,2.0,1.0,1.0,0.0,1.64
1989,Education,Advertising,262.0,195.0,67.0,223.0,9.0,9.0,4.0,0.0,0.34
1989,Law,Law,612.0,248.0,364.0,514.0,10.0,33.0,15.0,2.0,1.47
1989,Las,Sociology,39.0,24.0,15.0,28.0,1.0,0.0,0.0,0.0,0.62
1989,Las,English,130.0,67.0,63.0,105.0,3.0,1.0,1.0,0.0,0.94
1989,Fine And Applied Arts,Landscape Architecture,133.0,50.0,83.0,118.0,2.0,0.0,2.0,1.0,1.66
1989,Fine And Applied Arts,Industrial Design,75.0,23.0,52.0,65.0,4.0,0.0,3.0,0.0,2.26
1989,Fine And Applied Arts,Graphic Design,131.0,74.0,57.0,113.0,13.0,2.0,2.0,0.0,0.77
1989,Fine And Applied Arts,Dance,41.0,32.0,9.0,33.0,1.0,2.0,2.0,0.0,0.28
1989,Fine And Applied Arts,Art And Design,348.0,178.0,170.0,280.0,26.0,11.0,21.0,2.0,0.96
1989,Fine And Applied Arts,Art Education,77.0,60.0,17.0,56.0,2.0,3.0,3.0,0.0,0.28
1989,Fine And Applied Arts,Architecture,215.0,50.0,165.0,175.0,10.0,6.0,2.0,1.0,3.3
1989,Fine And Applied Arts,Architectural Studies,585.0,179.0,406.0,484.0,51.0,22.0,16.0,1.0,2.27
1989,Engineering,Theoretical & Applied Mechans,63.0,5.0,58.0,34.0,2.0,1.0,1.0,0.0,11.6
1989,Engineering,Mechanical Engineering,854.0,89.0,765.0,671.0,68.0,41.0,20.0,2.0,8.6
1989,Las,Comparative Literature,29.0,16.0,13.0,7.0,1.0,2.0,2.0,0.0,0.81
1989,Fine And Applied Arts,Music,136.0,70.0,66.0,101.0,3.0,3.0,3.0,0.0,0.94
1989,Las,Chemical Engineering,370.0,104.0,266.0,287.0,44.0,8.0,11.0,0.0,2.56
1989,Las,Biology,138.0,63.0,75.0,101.0,14.0,1.0,6.0,0.0,1.19
1989,Las,Biochemistry,112.0,45.0,67.0,82.0,8.0,0.0,1.0,0.0,1.49
1989,Las,Atmospheric Sciences,28.0,5.0,23.0,12.0,3.0,0.0,0.0,0.0,4.6
1989,Las,Chemistry,462.0,145.0,317.0,320.0,39.0,3.0,6.0,2.0,2.19
1989,Fine And Applied Arts,Urban Planning,143.0,61.0,82.0,119.0,3.0,11.0,0.0,0.0,1.34
1989,Fine And Applied Arts,Theatre,31.0,18.0,13.0,26.0,0.0,2.0,0.0,1.0,0.72
1989,Fine And Applied Arts,Music Education,252.0,148.0,104.0,224.0,10.0,2.0,5.0,1.0,0.7
1989,Education,Anthropology,78.0,39.0,39.0,47.0,2.0,1.0,1.0,0.0,1.0
1988,Business,Marketing,168.0,108.0,60.0,148.0,7.0,8.0,4.0,0.0,0.56
1988,Fine And Applied Arts,Theatre,119.0,59.0,60.0,107.0,1.0,2.0,2.0,0.0,1.02
1988,Engineering,Computer Science,397.0,55.0,342.0,215.0,34.0,4.0,1.0,1.0,6.22
1988,Business,Finance,698.0,278.0,420.0,539.0,46.0,49.0,19.0,1.0,1.51
1988,Las,Economics,236.0,58.0,178.0,78.0,7.0,5.0,2.0,0.0,3.07
1988,Business,Business Administration,1022.0,391.0,631.0,725.0,47.0,86.0,26.0,0.0,1.61
1988,Education,Accountancy,1136.0,582.0,554.0,887.0,73.0,76.0,31.0,0.0,0.95
1988,Education,Ed Organization And Leadership,150.0,84.0,66.0,123.0,1.0,13.0,2.0,0.0,0.79
1988,Education,Early Childhood Education,63.0,63.0,0.0,57.0,1.0,0.0,2.0,1.0,0.0
1988,Engineering,Aerospace Engineering,610.0,58.0,552.0,499.0,48.0,18.0,20.0,0.0,9.52
1988,Education,Educational Psychology,160.0,103.0,57.0,91.0,5.0,7.0,3.0,1.0,0.55
1988,Engineering,Electrical Engineering,1864.0,219.0,1645.0,1241.0,385.0,68.0,52.0,3.0,7.51
1988,Engineering,Computer Science,447.0,70.0,377.0,342.0,54.0,18.0,11.0,0.0,5.39
1988,Engineering,Computer Engineering,368.0,35.0,333.0,263.0,61.0,21.0,11.0,0.0,9.51
1988,Engineering,Civil Engineering,641.0,97.0,544.0,503.0,29.0,11.0,10.0,0.0,5.61
1988,Education,Special Education,71.0,61.0,10.0,58.0,1.0,1.0,1.0,1.0,0.16
1988,Education,Elementary Education,350.0,339.0,11.0,324.0,8.0,5.0,10.0,1.0,0.03
1988,Applied Health Sciences,Community Health,106.0,72.0,34.0,76.0,15.0,8.0,4.0,1.0,0.47
1988,Engineering,Industrial Engineering,209.0,63.0,146.0,164.0,22.0,12.0,8.0,0.0,2.32
1988,Aces,Food Science & Human Nutrition,222.0,162.0,60.0,154.0,15.0,6.0,8.0,0.0,0.37
1988,Aces,Animal Sciences,380.0,200.0,180.0,315.0,4.0,7.0,3.0,2.0,0.9
1988,Aces,Agricultural Communications,73.0,53.0,20.0,72.0,0.0,0.0,0.0,0.0,0.38
1988,Aces,Nutritional Sciences,41.0,32.0,9.0,22.0,4.0,0.0,0.0,0.0,0.28
1988,Applied Health Sciences,Kinesiology,220.0,113.0,107.0,175.0,12.0,3.0,5.0,1.0,0.95
1988,Las,Biology,94.0,54.0,40.0,83.0,4.0,3.0,1.0,0.0,0.74
1988,Las,Teaching Of English Sec Lang,72.0,55.0,17.0,32.0,1.0,1.0,1.0,0.0,0.31
1988,Las,Physics,372.0,39.0,333.0,283.0,28.0,4.0,7.0,0.0,8.54
1988,Las,Statistics,69.0,32.0,37.0,16.0,6.0,1.0,0.0,0.0,1.16
1988,Applied Health Sciences,Speech & Hearing Science,109.0,105.0,4.0,94.0,4.0,3.0,5.0,0.0,0.04
1988,Las,Spanish,52.0,26.0,26.0,28.0,0.0,0.0,5.0,0.0,1.0
1988,Education,Secondary Education,32.0,12.0,20.0,31.0,1.0,0.0,0.0,0.0,1.67
1988,Aces,Agricultural & Applied Econ,380.0,52.0,328.0,324.0,5.0,3.0,2.0,1.0,6.31
1988,Las,Sociology,35.0,21.0,14.0,25.0,0.0,0.0,1.0,0.0,0.67
1988,Las,Psychology,209.0,103.0,106.0,161.0,10.0,4.0,4.0,0.0,1.03
1988,Las,Political Science,66.0,20.0,46.0,37.0,3.0,6.0,3.0,1.0,2.3
1988,Las,Plant Biology,34.0,24.0,10.0,23.0,2.0,0.0,1.0,0.0,0.42
1988,Las,Philosophy,39.0,8.0,31.0,30.0,0.0,0.0,1.0,2.0,3.88
1988,Las,Molecular & Integrative Physi,60.0,21.0,39.0,33.0,5.0,0.0,0.0,0.0,1.86
1988,Las,Microbiology,62.0,23.0,39.0,45.0,1.0,0.0,1.0,0.0,1.7
1988,Las,Mathematics,173.0,42.0,131.0,106.0,5.0,2.0,1.0,0.0,3.12
1988,Las,Linguistics,87.0,46.0,41.0,28.0,2.0,4.0,1.0,0.0,0.89
1988,Las,History,102.0,30.0,72.0,87.0,0.0,2.0,0.0,0.0,2.4
1988,Las,Geography,34.0,12.0,22.0,26.0,0.0,0.0,0.0,0.0,1.83
1988,Ischool,Library & Information Science,178.0,127.0,51.0,134.0,4.0,4.0,2.0,0.0,0.4
1988,Vetmed,Veterinary Medicine,318.0,185.0,133.0,310.0,2.0,1.0,2.0,0.0,0.72
1988,Vetmed,Vms-Veterinary Clinical Medcne,23.0,9.0,14.0,16.0,1.0,0.0,0.0,1.0,1.56
1988,Social Work,Social Work,174.0,136.0,38.0,129.0,2.0,10.0,3.0,1.0,0.28
1988,Media,Journalism,29.0,19.0,10.0,23.0,0.0,1.0,1.0,0.0,0.53
1988,Las,Communication,33.0,11.0,22.0,18.0,1.0,1.0,1.0,0.0,2.0
1988,Education,Advertising,262.0,195.0,67.0,227.0,12.0,6.0,1.0,2.0,0.34
1988,Law,Law,619.0,241.0,378.0,530.0,9.0,27.0,17.0,0.0,1.57
1988,Las,Geology,46.0,6.0,40.0,36.0,0.0,0.0,0.0,0.0,6.67
1988,Engineering,Mechanical Engineering,971.0,117.0,854.0,784.0,68.0,38.0,24.0,2.0,7.3
1988,Fine And Applied Arts,Music Education,273.0,162.0,111.0,245.0,10.0,5.0,5.0,1.0,0.69
1988,Fine And Applied Arts,Landscape Architecture,133.0,46.0,87.0,117.0,3.0,1.0,3.0,1.0,1.89
1988,Fine And Applied Arts,Industrial Design,88.0,28.0,60.0,74.0,4.0,2.0,3.0,0.0,2.14
1988,Fine And Applied Arts,Graphic Design,132.0,76.0,56.0,116.0,12.0,1.0,2.0,1.0,0.74
1988,Fine And Applied Arts,Art And Design,365.0,192.0,173.0,303.0,21.0,10.0,16.0,4.0,0.9
1988,Fine And Applied Arts,Art Education,74.0,59.0,15.0,57.0,3.0,4.0,1.0,0.0,0.25
1988,Fine And Applied Arts,Architecture,235.0,49.0,186.0,183.0,10.0,7.0,3.0,0.0,3.8
1988,Fine And Applied Arts,Architectural Studies,587.0,172.0,415.0,491.0,44.0,25.0,16.0,2.0,2.41
1988,Engineering,Theoretical & Applied Mechans,57.0,5.0,52.0,27.0,3.0,0.0,1.0,0.0,10.4
1988,Las,French,48.0,33.0,15.0,31.0,1.0,1.0,0.0,0.0,0.45
1988,Fine And Applied Arts,Music,129.0,76.0,53.0,95.0,6.0,3.0,2.0,0.0,0.7
1988,Fine And Applied Arts,Dance,44.0,34.0,10.0,38.0,1.0,0.0,1.0,0.0,0.29
1988,Fine And Applied Arts,Theatre,29.0,16.0,13.0,29.0,0.0,0.0,0.0,0.0,0.81
1988,Las,Biochemistry,115.0,43.0,72.0,88.0,6.0,0.0,2.0,0.0,1.67
1988,Las,English,123.0,61.0,62.0,104.0,1.0,0.0,1.0,0.0,1.02
1988,Las,Comparative Literature,28.0,16.0,12.0,5.0,1.0,2.0,2.0,0.0,0.75
1988,Las,Chemistry,478.0,149.0,329.0,347.0,43.0,2.0,6.0,1.0,2.21
1988,Las,Chemical Engineering,426.0,120.0,306.0,334.0,50.0,8.0,11.0,0.0,2.55
1988,Las,Biology,133.0,62.0,71.0,104.0,8.0,2.0,4.0,0.0,1.15
1988,Las,Entomology,27.0,9.0,18.0,15.0,1.0,0.0,1.0,0.0,2.0
1988,Las,Atmospheric Sciences,24.0,5.0,19.0,11.0,3.0,0.0,0.0,0.0,3.8
1988,Education,Anthropology,68.0,29.0,39.0,43.0,3.0,1.0,1.0,0.0,1.34
1988,Fine And Applied Arts,Urban Planning,142.0,68.0,74.0,113.0,6.0,10.0,0.0,0.0,1.09
1987,Business,Marketing,201.0,137.0,64.0,176.0,9.0,12.0,4.0,0.0,0.47
1987,Fine And Applied Arts,Theatre,104.0,52.0,52.0,97.0,0.0,3.0,1.0,0.0,1.0
1987,Applied Health Sciences,Community Health,154.0,104.0,50.0,128.0,9.0,8.0,3.0,0.0,0.48
1987,Business,Finance,658.0,268.0,390.0,552.0,29.0,33.0,14.0,0.0,1.46
1987,Las,Economics,236.0,45.0,191.0,81.0,10.0,3.0,3.0,0.0,4.24
1987,Engineering,Computer Science,394.0,59.0,335.0,235.0,36.0,3.0,2.0,1.0,5.68
1987,Business,Business Administration,945.0,375.0,570.0,672.0,48.0,73.0,29.0,3.0,1.52
1987,Education,Accountancy,1039.0,535.0,504.0,847.0,59.0,63.0,17.0,0.0,0.94
1987,Education,Early Childhood Education,96.0,96.0,0.0,89.0,1.0,2.0,3.0,1.0,0.0
1987,Education,Ed Organization And Leadership,154.0,77.0,77.0,125.0,1.0,12.0,2.0,0.0,1.0
1987,Engineering,Computer Science,442.0,76.0,366.0,358.0,41.0,15.0,6.0,1.0,4.82
1987,Engineering,Computer Engineering,407.0,33.0,374.0,318.0,49.0,18.0,8.0,0.0,11.33
1987,Engineering,Civil Engineering,567.0,93.0,474.0,430.0,20.0,11.0,13.0,0.0,5.1
1987,Engineering,Aerospace Engineering,655.0,60.0,595.0,551.0,42.0,16.0,20.0,0.0,9.92
1987,Education,Special Education,74.0,64.0,10.0,59.0,1.0,2.0,1.0,1.0,0.16
1987,Education,Elementary Education,340.0,329.0,11.0,322.0,7.0,1.0,8.0,1.0,0.03
1987,Education,Educational Psychology,161.0,104.0,57.0,98.0,5.0,7.0,3.0,1.0,0.55
1987,Aces,Food Science & Human Nutrition,222.0,145.0,77.0,151.0,14.0,4.0,5.0,0.0,0.53
1987,Aces,Animal Sciences,381.0,182.0,199.0,329.0,3.0,7.0,0.0,1.0,1.09
1987,Aces,Agricultural Communications,71.0,50.0,21.0,69.0,0.0,2.0,0.0,0.0,0.42
1987,Aces,Nutritional Sciences,44.0,27.0,17.0,27.0,3.0,0.0,0.0,0.0,0.63
1987,Las,Teaching Of English Sec Lang,63.0,48.0,15.0,33.0,2.0,1.0,1.0,0.0,0.31
1987,Applied Health Sciences,Kinesiology,212.0,100.0,112.0,167.0,8.0,4.0,4.0,0.0,1.12
1987,Las,Biology,80.0,48.0,32.0,75.0,0.0,1.0,0.0,1.0,0.67
1987,Las,Statistics,54.0,27.0,27.0,13.0,5.0,0.0,0.0,0.0,1.0
1987,Applied Health Sciences,Speech & Hearing Science,101.0,99.0,2.0,91.0,3.0,3.0,2.0,0.0,0.02
1987,Las,Spanish,43.0,24.0,19.0,22.0,0.0,1.0,6.0,0.0,0.79
1987,Education,Secondary Education,31.0,13.0,18.0,29.0,2.0,0.0,0.0,0.0,1.38
1987,Las,Physics,386.0,41.0,345.0,300.0,24.0,3.0,4.0,1.0,8.41
1987,Engineering,Electrical Engineering,2004.0,240.0,1764.0,1384.0,391.0,61.0,47.0,2.0,7.35
1987,Aces,Agricultural & Applied Econ,396.0,59.0,337.0,345.0,3.0,2.0,3.0,1.0,5.71
1987,Engineering,Industrial Engineering,201.0,61.0,140.0,159.0,18.0,11.0,9.0,0.0,2.3
1987,Las,Geography,42.0,14.0,28.0,27.0,0.0,1.0,0.0,0.0,2.0
1987,Las,Sociology,35.0,20.0,15.0,23.0,0.0,0.0,0.0,0.0,0.75
1987,Las,Psychology,191.0,90.0,101.0,153.0,9.0,4.0,1.0,0.0,1.12
1987,Las,Political Science,49.0,11.0,38.0,33.0,2.0,0.0,0.0,1.0,3.45
1987,Las,Plant Biology,38.0,25.0,13.0,26.0,2.0,0.0,2.0,0.0,0.52
1987,Las,Philosophy,42.0,9.0,33.0,35.0,0.0,0.0,1.0,1.0,3.67
1987,Las,Molecular & Integrative Physi,58.0,20.0,38.0,33.0,4.0,0.0,0.0,0.0,1.9
